age,workclass,education-num,occupation,race,sex,native-country,marital-status
37, Private,9, Adm-clerical, White, Female, United-States, Married-civ-spouse
52, Private,9, Transport-moving, White, Male, United-States, Divorced
38, Private,10, Transport-moving, White, Male, United-States, Married-civ-spouse
49, Private,14, Exec-managerial, White, Male, United-States, Married-civ-spouse
30, Private,13, Tech-support, White, Female, United-States, Married-civ-spouse
60, Private,10, Prof-specialty, White, Male, United-States, Never-married
35, Private,9, Craft-repair, White, Male, United-States, Never-married
30, Private,9, Transport-moving, White, Male, United-States, Never-married
67, Private,11, Other-service, White, Female, United-States, Divorced
46, Private,13, Craft-repair, White, Female, United-States, Never-married
17, Private,5, Other-service, White, Male, United-States, Never-married
22, Private,10, Handlers-cleaners, White, Male, United-States, Never-married
27, Private,6, Other-service, White, Male, United-States, Never-married
23, Private,9, Other-service, White, Female, United-States, Never-married
33, Private,12, Craft-repair, White, Male, Portugal, Married-civ-spouse
43, Self-emp-not-inc,10, Craft-repair, White, Male, United-States, Married-civ-spouse
28, State-gov,13, Prof-specialty, White, Male, United-States, Never-married
41, Private,9, Craft-repair, White, Female, United-States, Married-spouse-absent
25, Private,10, Adm-clerical, Black, Female, United-States, Married-spouse-absent
59, Local-gov,9, Transport-moving, White, Male, United-States, Married-civ-spouse
45, Local-gov,13, Prof-specialty, White, Female, United-States, Divorced
38, Private,13, Sales, White, Male, United-States, Married-civ-spouse
40, Private,9, Other-service, White, Female, United-States, Never-married
46, Federal-gov,9, Adm-clerical, White, Male, United-States, Divorced
35, Private,12, Exec-managerial, White, Female, United-States, Never-married
34, Private,9, Prof-specialty, White, Female, United-States, Divorced
33, Private,13, Craft-repair, White, Male, United-States, Never-married
41, Private,9, Adm-clerical, White, Female, United-States, Divorced
20, Private,10, Machine-op-inspct, White, Male, United-States, Never-married
23, Private,3, Other-service, White, Male, El-Salvador, Never-married
26, Private,10, Prof-specialty, White, Female, United-States, Never-married
23, Local-gov,9, Farming-fishing, White, Male, Poland, Never-married
62, Local-gov,9, Transport-moving, White, Male, United-States, Married-civ-spouse
52, Private,10, Adm-clerical, White, Male, United-States, Married-civ-spouse
58, Private,10, Other-service, White, Female, France, Divorced
25, Private,13, Sales, White, Female, United-States, Never-married
24, Private,13, Exec-managerial, Black, Male, United-States, Never-married
19, Private,10, Protective-serv, White, Male, United-States, Never-married
43, Private,10, Exec-managerial, White, Male, United-States, Married-civ-spouse
47, Local-gov,9, Adm-clerical, Black, Female, United-States, Separated
39, Private,9, Other-service, White, Female, United-States, Divorced
49, Private,11, Handlers-cleaners, White, Male, United-States, Married-spouse-absent
32, Private,11, Craft-repair, White, Male, United-States, Never-married
34, Private,10, Prof-specialty, White, Male, United-States, Married-civ-spouse
28, Private,9, Craft-repair, White, Male, United-States, Divorced
25, Private,10, Adm-clerical, Amer-Indian-Eskimo, Female, United-States, Never-married
34, Private,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
38, Self-emp-inc,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
50, Private,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
24, Local-gov,10, Handlers-cleaners, Black, Male, United-States, Divorced
37, Local-gov,10, Tech-support, White, Male, United-States, Married-civ-spouse
44, Private,10, Machine-op-inspct, White, Male, United-States, Divorced
28, Private,10, Sales, White, Female, United-States, Married-civ-spouse
42, Private,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
74, Private,10, Adm-clerical, White, Female, United-States, Divorced
38, Self-emp-not-inc,9, Craft-repair, White, Male, United-States, Married-civ-spouse
44, Self-emp-not-inc,14, Prof-specialty, White, Male, United-States, Married-civ-spouse
44, Private,7, Machine-op-inspct, Other, Female, Puerto-Rico, Divorced
26, Private,9, Machine-op-inspct, White, Male, United-States, Never-married
36, Private,9, Other-service, Black, Male, United-States, Married-civ-spouse
41, Private,12, Exec-managerial, White, Female, United-States, Married-civ-spouse
67, Private,15, Prof-specialty, White, Male, United-States, Married-civ-spouse
39, Local-gov,8, Tech-support, White, Male, United-States, Married-civ-spouse
57, Private,2, Priv-house-serv, Black, Female, United-States, Widowed
29, Private,11, Craft-repair, White, Male, United-States, Separated
31, Self-emp-inc,13, Farming-fishing, White, Female, United-States, Never-married
44, Private,10, Transport-moving, White, Male, United-States, Married-civ-spouse
29, Private,16, Prof-specialty, White, Male, United-States, Never-married
30, Private,10, Handlers-cleaners, White, Female, United-States, Never-married
27, Private,9, Transport-moving, White, Male, United-States, Never-married
27, Private,10, Sales, White, Male, United-States, Married-civ-spouse
32, Private,9, Handlers-cleaners, White, Female, United-States, Never-married
58, Private,6, Other-service, White, Female, United-States, Married-civ-spouse
35, Local-gov,10, Protective-serv, White, Male, United-States, Married-civ-spouse
21, Private,9, Handlers-cleaners, White, Male, United-States, Never-married
28, Private,10, Craft-repair, White, Male, United-States, Never-married
46, Self-emp-not-inc,10, Exec-managerial, White, Male, United-States, Divorced
36, Self-emp-not-inc,9, Other-service, White, Female, United-States, Separated
72, Private,7, Adm-clerical, White, Female, United-States, Widowed
35, Private,9, Machine-op-inspct, Black, Female, United-States, Married-civ-spouse
33, Federal-gov,11, Craft-repair, Black, Female, United-States, Divorced
69, Private,7, Machine-op-inspct, White, Female, United-States, Never-married
35, Private,9, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
34, Private,9, Tech-support, White, Female, United-States, Married-civ-spouse
30, Private,7, Other-service, White, Male, Mexico, Married-civ-spouse
28, Private,13, Transport-moving, White, Male, United-States, Never-married
54, Private,13, Sales, White, Male, United-States, Married-civ-spouse
47, Private,10, Prof-specialty, White, Male, United-States, Married-civ-spouse
24, Private,9, Handlers-cleaners, Black, Female, United-States, Never-married
52, Self-emp-not-inc,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
20, Private,9, Handlers-cleaners, Amer-Indian-Eskimo, Male, United-States, Never-married
43, Self-emp-inc,14, Exec-managerial, White, Male, United-States, Married-civ-spouse
45, Private,4, Other-service, White, Female, Mexico, Separated
29, Self-emp-not-inc,9, Craft-repair, White, Male, United-States, Separated
47, Private,14, Exec-managerial, White, Male, United-States, Divorced
24, Private,9, Craft-repair, White, Male, United-States, Never-married
51, Private,9, Prof-specialty, White, Male, United-States, Married-civ-spouse
17, Private,7, Sales, White, Male, United-States, Never-married
37, Private,11, Craft-repair, White, Male, United-States, Married-civ-spouse
27, Private,16, Prof-specialty, White, Female, United-States, Never-married
29, Private,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
36, Self-emp-not-inc,12, Sales, White, Female, United-States, Divorced
58, Local-gov,13, Prof-specialty, White, Female, United-States, Never-married
26, Self-emp-not-inc,10, Craft-repair, White, Male, United-States, Married-civ-spouse
57, Private,9, Sales, White, Male, United-States, Married-civ-spouse
59, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
27, Private,9, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
31, Self-emp-not-inc,13, Tech-support, White, Male, United-States, Never-married
21, Private,10, Sales, White, Female, United-States, Never-married
29, Private,10, Adm-clerical, White, Male, United-States, Never-married
18, Private,7, Other-service, White, Male, United-States, Never-married
52, Private,6, Craft-repair, White, Male, United-States, Married-civ-spouse
57, Self-emp-inc,13, Prof-specialty, White, Male, United-States, Divorced
60, Private,4, Transport-moving, White, Male, United-States, Never-married
31, Private,13, Prof-specialty, White, Male, Canada, Married-civ-spouse
23, Private,13, Adm-clerical, White, Female, United-States, Never-married
27, Private,9, Sales, White, Male, United-States, Never-married
42, Self-emp-not-inc,15, Prof-specialty, White, Male, United-States, Married-civ-spouse
25, Private,10, Tech-support, White, Male, United-States, Never-married
49, Private,13, Prof-specialty, White, Female, United-States, Never-married
32, Private,13, Tech-support, White, Male, United-States, Never-married
19, Private,10, Adm-clerical, White, Male, United-States, Never-married
60, Private,4, Other-service, White, Female, United-States, Divorced
42, Local-gov,5, Other-service, White, Male, United-States, Married-civ-spouse
35, Self-emp-not-inc,12, Farming-fishing, White, Male, United-States, Never-married
48, Private,9, Adm-clerical, Black, Female, United-States, Never-married
51, Private,14, Craft-repair, White, Male, United-States, Married-civ-spouse
29, Private,9, Craft-repair, Amer-Indian-Eskimo, Male, United-States, Never-married
36, Local-gov,9, Exec-managerial, Black, Male, United-States, Separated
17, Private,6, Other-service, White, Female, United-States, Never-married
52, Private,14, Prof-specialty, White, Female, United-States, Divorced
24, Private,9, Craft-repair, White, Male, United-States, Never-married
24, Private,9, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
26, Local-gov,13, Prof-specialty, White, Male, United-States, Never-married
27, Private,13, Other-service, White, Female, United-States, Never-married
39, Private,9, Handlers-cleaners, White, Male, United-States, Never-married
30, Private,9, Transport-moving, Black, Male, United-States, Married-civ-spouse
50, Self-emp-not-inc,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
52, Self-emp-inc,13, Sales, White, Male, United-States, Married-civ-spouse
46, Private,15, Prof-specialty, White, Male, United-States, Married-civ-spouse
23, Private,13, Sales, White, Female, United-States, Never-married
45, Private,7, Other-service, Black, Female, United-States, Widowed
65, Private,5, Priv-house-serv, Black, Female, United-States, Widowed
29, Private,11, Transport-moving, White, Male, United-States, Married-civ-spouse
47, Private,5, Handlers-cleaners, White, Male, El-Salvador, Married-spouse-absent
30, Private,9, Farming-fishing, Black, Male, United-States, Never-married
34, Private,9, Sales, White, Male, United-States, Married-civ-spouse
38, Self-emp-not-inc,9, Sales, White, Male, United-States, Married-civ-spouse
33, Private,10, Exec-managerial, White, Male, United-States, Married-civ-spouse
49, Private,13, Sales, White, Male, United-States, Married-civ-spouse
47, Self-emp-not-inc,10, Other-service, Black, Female, United-States, Never-married
49, Local-gov,6, Other-service, Black, Female, United-States, Separated
43, Private,10, Craft-repair, White, Male, United-States, Married-civ-spouse
30, Private,13, Adm-clerical, Black, Female, United-States, Married-civ-spouse
58, Self-emp-not-inc,9, Craft-repair, White, Male, United-States, Married-civ-spouse
19, Private,9, Other-service, White, Female, United-States, Never-married
21, Private,13, Handlers-cleaners, White, Male, United-States, Never-married
33, Private,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
47, Self-emp-inc,3, Transport-moving, White, Male, Cuba, Married-civ-spouse
52, Self-emp-not-inc,16, Prof-specialty, White, Male, United-States, Married-civ-spouse
26, Private,9, Craft-repair, White, Male, United-States, Divorced
60, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
21, Private,10, Handlers-cleaners, White, Male, United-States, Never-married
